,Unnamed: 0,刀盘运行时间均值,撑靴压力均值,刀盘转速均值,撑靴泵压力均值,左撑靴俯仰角均值,控制泵压力均值,右撑靴俯仰角均值,左撑靴滚动角均值,左撑靴油缸行程检测均值,右撑靴滚动角均值,右撑靴油缸行程检测均值,围岩等级
437,437,741.0000000000001,324.2617217044778,6.3979002301451215,331.25127557079844,-1.3120615984311172,130.86736879968134,-0.3124307334268199,-0.4937578031299384,449.299538180812,1.9435165393002867,380.75739636736387,3
438,438,741.9999999999999,323.43440858594886,5.5814617540495215,332.21898772605516,-1.1349740564575814,130.8708149379404,-0.395600166696042,-0.3067090835485211,440.9294431204375,1.9531338434296817,389.65814806982223,3
439,439,741.9999999999999,324.3124110551126,6.8545925159990135,332.54063791474937,-1.148271964554171,130.11581782460078,-0.3340515977427069,-0.16167608343096268,440.9125781172273,2.0351788420114008,392.96790472247216,3
440,440,743.9999999999999,323.91165334943605,6.00932686711233,332.4200363726654,-1.2689945877553777,130.74060608222402,-0.39077376152337895,-0.07813120116030063,429.00063410966567,1.9077786379137067,411.94664455306616,3
441,441,743.9999999999999,331.75303964309205,6.018176241388257,331.8988531392856,-1.2659957399132504,130.84466443791626,-0.39576434650473796,-0.06908950014821387,430.1457924692801,1.9051956806661137,413.0269894618245,3
442,442,743.9999999999999,322.86354956516374,6.2447482389369,331.7775259107587,-1.2764213687516242,130.82527764134386,-0.5358652809354063,-0.1296557112854258,426.16498862431314,1.6155622234609253,415.35321320182646,3
443,443,744.9999999999999,331.4699120133484,6.092953286076771,335.3773792672701,-1.3348647570896963,130.72172579871452,-0.4835510003387066,-0.14727251256177765,427.47295824147216,1.595381049893893,418.85747112160067,3
444,444,744.9999999999999,323.5974237372314,6.234558145362118,331.99770264970834,-1.1646941003797966,130.7884924694491,-0.5932456965029856,-0.10849864916791616,422.6046022547268,1.6051239340193817,421.514332570069,3
445,445,746.0000000000001,325.6260765929241,6.331435800223242,334.04370583832036,-1.3875420160031726,130.94922488429492,-0.5421979380732418,0.3124013950471097,421.5727642772625,1.7236475153735218,424.6987631995553,3
446,446,746.0000000000001,325.5854412299938,6.355996400520071,333.0553772602852,-1.4401192465968848,130.9535370046048,-0.557806015700698,0.4339901587726125,413.2338926495012,1.5839748267783011,439.2173096846618,3
447,447,746.9999999999999,326.16120475973975,4.874804434082316,196.83707794869946,-1.4707231753807328,75.47902305372487,-0.5807925050450592,0.6251313654500289,410.9284253096112,1.7628874231752414,439.4535437385549,3
448,448,746.9999999999999,326.4416861189281,6.546615747194325,334.76219666370105,-1.380378446482481,131.06503503085494,-0.4994408986632241,0.6241077540940885,411.43377547776606,1.7612037083444758,440.5670036574143,3
449,449,747.5247525937883,325.81651540320286,6.6016203554130435,334.15563492896257,-1.3404647178521465,131.0144112588928,-0.5693569129921898,0.6323141187419051,418.23376808195513,1.3686439641538652,440.71855059372297,3
450,450,748.0,323.80796205780206,6.0482320361121165,332.5990766915697,-1.477040892830798,131.08581009128937,-0.5965863335499819,0.6098224429271321,416.50275403386587,1.2949703831340498,441.2663063995218,3
451,451,748.9999421523347,332.6512331763521,6.3829117415318,335.1023548804484,-1.4250552660535198,131.04561554450206,-0.5368887182630501,0.5501368415294597,411.69412261686745,1.2726248930624977,447.8055181011459,3
452,452,748.9999999999999,327.06938921042354,5.978999379723295,331.37106933309906,-1.3820256419196315,130.94484172669868,-0.07387542322866507,0.4857321919703375,405.1498766308425,1.546926539281681,443.6664348372376,3
453,453,749.9999999999999,325.02737024084115,5.431573562249461,333.4290812496924,-1.3421951227414153,130.24350637261696,-0.4921794892103794,0.43435082226985605,406.81341447852134,1.5752072795779193,442.11947788356315,3
454,454,749.9999999999999,289.1607377830822,5.740644582943938,322.4639168770152,-1.3435406284242877,130.86127708757746,-0.6318726519524872,0.3732801857147621,410.19278922603996,1.488093093187001,437.82832089554086,3
455,455,749.9999999999999,289.8052172599285,5.628018257285519,323.2232684172748,-1.3170407216776645,130.72105293802505,-0.6209665087679843,0.38341110182961496,411.9813766847638,1.491007464743762,438.38236715472925,3
456,456,1113.0,300.01406712051437,5.643769813362683,312.4339644039654,-1.7833379615379918,129.93288884121085,-0.5644914676643393,0.5088685069509629,418.3551718135807,1.8901811711328989,436.2650682240294,3
457,457,1113.9999999999998,300.7195945578784,5.9413980652938925,312.9993902007784,-1.814173551686396,129.51244696095978,-0.5242720734884156,0.8591839142525894,424.0397792716972,1.8788674029315555,436.4315733350695,3
458,458,1114.9999999999998,298.17050572362166,5.618380040185667,313.13025122954417,-1.720495929302459,130.01034732590028,-0.5013380466573327,0.8354749658134599,433.99281657652807,1.9282427035022431,424.40178856145735,3
459,459,1115.9999999999998,301.8866811427745,5.602979991188117,312.4628223374917,-1.7792279610641306,129.83482024829405,-0.42898642535375614,0.3529605572199077,425.5925162912535,2.395685358587233,417.2307784788276,3
460,460,1115.9999999999998,298.97634535420866,5.644796953362922,313.41024038443817,-1.65435325022014,129.88390477928326,-0.4426652836545621,0.2121863794118813,423.42634233886565,2.525753338460049,412.3859478029106,3
461,461,1117.0,299.3851827214893,5.6105713472605805,313.32434028642933,-1.6669099186618523,129.7263683186757,-0.4449545753556981,0.1866324622228377,426.55283978391543,2.601763157110527,408.66131073415187,3
462,462,1117.0,299.3817543989244,5.624155032947979,312.8870869431113,-1.6181290029804531,129.88355042023736,-0.4423505473110992,0.2923758047717893,429.44363994217,2.4552673785269152,409.9327231151712,3
463,463,1117.9999999999998,298.64505925493165,6.067516352341584,312.19501561967616,-1.7477816758441402,129.89528473492925,-0.3810427831227178,0.3915390326295552,429.25658791431437,2.478101727382339,410.97842861916223,3
464,464,1122.0,319.24466134350536,6.189341304578336,325.7133326013904,-1.7772969960843772,130.4504914231738,-0.5361484148154387,0.5000948865856063,446.3859066337995,2.0154260551818406,405.1274291770035,3
465,465,1122.0,312.88239318725783,5.905644073167284,324.2647610523509,-1.810243828660489,130.61538387044112,-0.5197886723444046,0.7538260346469081,458.5020978328031,1.8925288277028796,400.7896296825016,3
466,466,392.0,333.92300821000947,6.404714166232246,338.28482997730845,-1.3039897882474278,131.0229910360977,0.2447324750017633,-2.3303495730322834,401.30155436745866,1.380685624274648,416.48617089632734,4
467,467,392.0,331.5388547243975,6.597109966322478,340.11605833023486,-1.4373861389917115,129.83542768983108,-0.7935596082394282,-2.6961913958128907,396.2563493715448,2.0771104290181297,411.29105580153566,4
468,468,393.00000000000006,335.96509653849944,5.997627025869844,341.1315475825801,-1.4793333930891899,130.92659493348816,-0.9108556097326458,-2.694833366579708,397.0789019081697,2.0875800914406133,412.0648304452704,4
469,469,393.00000000000006,329.78516960145095,6.142492604185777,338.26871435806703,-0.9380961582888576,130.79817712162762,-0.5778892671052271,-3.209802795344145,401.36016140427637,2.4459575629387174,407.15692315777466,4
470,470,394.00000000000006,330.8269099118306,5.874169178379872,339.2811486508451,-1.022399899459938,130.7628147254552,-0.6019932243653112,-3.2134584269557434,401.79920796259887,2.4447599044230337,407.97400507751917,4
471,471,394.00000000000006,330.74475352765614,5.5015651209444245,337.9979290128075,-1.0161871323210143,131.24578276635384,-0.6037279752267396,-3.2377144015554413,402.0334355099061,2.442657742335176,408.34588929610237,4
472,472,394.00000000000006,329.95296696944246,6.04446565460991,338.5895432607324,-2.6372330181595047,130.74419941391517,-1.3251518640980442,-2.998657763054933,413.10634303465037,1.8886369257505211,416.9732295474787,4
473,473,394.00000000000006,328.97287036321234,5.705934711668174,337.527986203232,-2.625557998607208,131.5507876979242,-1.2873256720717152,-2.9849135063475045,412.78939800013495,1.8957007122177767,417.59914611317834,4
474,474,395.0,327.7228726240128,6.49120555313559,336.97105503080934,-2.473491036110506,131.0484946309823,-1.1034825778657606,-3.3484026308750243,403.49962034045257,2.8835739600124457,398.05136627913805,4
475,475,395.0,338.33709822049775,6.3949752653405225,340.50188540080535,-2.444813091478556,131.40011033393588,-1.083411083859435,-3.3192261957730333,403.66526682035936,2.852953057772439,400.65215795658514,4
476,476,395.5346535601792,329.5000149500978,5.876674030904565,338.3164514571235,-2.352057732770913,131.36318958872528,-0.3785052232842811,-3.7211138567864768,399.1363194684218,2.9269934836371236,393.8664991926062,4
477,477,396.0,332.1686390548267,5.684430995170929,339.51034700448884,-2.335993803715876,131.3255271721847,-0.3731931883449227,-3.7164322986642495,400.1598216778988,2.910712238186392,397.16529117460976,4
478,478,396.0,330.47568656965626,6.392686241917866,339.40002921686784,-2.8747778456547635,131.58489643480738,-0.7210826473528673,-3.264359151326326,411.52415124453665,2.7427442660740886,397.13768455654184,4
479,479,397.0,332.40894388455087,5.986500168501957,340.1604308326389,-2.8495769470272583,131.53488875024692,-0.6699202089489787,-3.2578300356292145,412.3300480772068,2.708854534436788,399.21294813131834,4
480,480,1219.0,272.76475777822515,4.471040015037085,308.44048891485784,-3.9590756708009813,129.51838089457084,-2.273522904058041,-0.030158334000403405,382.51797446138926,2.5170344150132453,427.65635916533654,5
481,481,1219.0,271.8723435676984,4.454731095375178,310.52568253098883,-3.9429691831689775,129.6686881221203,-2.259274390735941,-0.0397289710997123,384.6363160821183,2.519560517139445,426.5608715549967,5
482,482,1219.9999999999998,273.008919169658,4.487078320501869,310.9767823901779,-3.1337558589241548,129.69916151182872,-2.2232335610483216,-0.6285076447806205,386.9852331735095,2.3648061400362086,416.82266663988497,5
483,483,1219.9999999999998,272.6515321350215,4.509931314927702,311.1121550708716,-3.1451752226122385,129.8870221239407,-2.225192368654592,-0.6262231828747012,387.1256141932034,2.3745378438149483,417.71946935418265,5
484,484,1219.9999999999998,273.83861348728743,4.540405900492239,316.12687876808684,-3.1743891875223755,129.6656623406022,-2.234997586440976,-0.6249136807588844,387.70968562911673,2.3774591865174783,418.4496903395541,5
485,485,1219.9999999999998,270.5546577237584,4.500937186285255,312.9588889784051,-3.1983148840854403,129.7942937883881,-2.1734783701853826,-0.2887701736077385,406.69661574440363,2.432616857866264,408.6500984277653,5
486,486,1220.5794392673545,274.2853053657433,4.529117067811452,314.6719742311044,-3.212164718447886,129.71057518165182,-2.1742328597665708,-0.2849572956493681,414.03771841776773,2.40397683562719,404.6395410178051,5
487,487,1220.9999999999998,274.62838909499504,4.51916239469913,313.1357241903891,-3.1777923359780567,129.63684629497226,-2.1345999867987957,-0.27811357344221904,419.2861819722371,2.4158741660073235,399.57132798171256,5
488,488,1220.9999999999998,273.4913225089739,4.75645070950167,312.3302983790595,-3.841660210801416,129.53851564574111,-1.6803677886048047,-0.2132853207256525,428.7853353010775,2.261247820516186,395.0871038264939,5
489,489,1220.9999999999998,275.3297038472361,4.653286850894436,314.01025402314417,-3.8661511009862006,129.7178180066773,-1.6922967164691518,-0.2145838742344366,432.55341297369415,2.259399732988756,393.6211972246783,5
490,490,1220.9999999999998,274.5367649082238,5.029355434731507,312.75077264627714,-3.8183441535570326,129.61029569084067,-1.6676411400417337,-0.21240684287870404,439.212621482752,2.2543575439796077,387.87854021209915,5
491,491,1222.0,271.8147872563973,5.039511020618597,311.16195896984226,-2.9767042867861635,129.76454844718702,-1.2394372583618876,-0.09007052013824475,437.09387276663404,2.402602991446956,383.85683457595076,5
492,492,1222.0,275.339309080634,5.025575645047606,313.09807048649554,-3.0063318653629043,129.72393447660716,-1.2481491543934722,-0.08772833000120883,433.85398800285384,2.3872563477875217,390.55900794737465,5
493,493,1222.0,270.6737849425727,4.979191439128268,307.94985659066884,-1.7136334366246015,129.7117552524746,-1.1802810387563032,-0.028542810235765576,431.7872939049788,2.0102341227429092,399.2624332748592,5
494,494,1222.9999999999409,276.220764360141,4.977450481244434,309.9581907021931,-1.744296428711413,129.78971678679187,-1.1989222427154649,-0.013040784132718178,433.13654671862025,2.0087573448944247,400.0336872763181,5
495,495,1222.9999999999998,275.582146580872,5.511353016573602,312.39676131329634,-1.8948860298848536,129.8451802819388,-1.2006619642523142,0.006461969053729318,435.22154415658775,2.0114288976172428,399.05817452465567,5
496,496,1222.9999999999998,269.1140991908377,4.96807107251735,311.7030852616652,-2.9805364051001986,129.81191932623386,-2.2652302131585644,0.2733313335858512,438.66345295812806,2.0486064940160085,400.57514732750053,5
497,497,1222.9999999999998,273.83329282801736,4.986636058064465,312.18027458689136,-3.0406360353215387,129.92689551121154,-2.366727200682933,0.2599577335912619,438.60257882468966,2.0289362077321185,401.1005585441976,5
498,498,1222.9999999999998,274.86345489876135,5.3845432685733305,312.1987189399633,-3.0516367089539727,129.75863909035428,-2.3641165028830846,0.24974949471936006,442.2168096420643,2.0098913924596733,400.6153103870773,5
499,499,1223.9999999999998,270.63749028429964,5.419301353627603,310.9250640212873,-2.3419697208481383,129.77934420729244,-1.628866975518641,0.268224910778327,446.96896875405764,1.7134632984080864,407.9471003300852,5
500,500,1223.9999999999998,274.2279641496979,5.2956301665065215,311.4057934286938,-2.305572353892363,129.71351562485583,-1.5981826272654869,0.27541049646949256,449.253709888263,1.7097794340323955,406.99284320395003,5
501,501,1223.9999999999998,274.30771803568376,4.993759698284435,310.5504179281213,-2.327179899359385,129.94234018468796,-1.6103475082517882,0.2682548280595409,448.1699645007861,1.7084750026065203,409.16580955736435,5
502,502,1223.9999999999998,271.0040854280276,5.1200353553416935,309.2951155154995,-2.2993958862807813,129.77777499446188,-2.4309396930234124,0.2961195667247579,439.5823696977719,1.80005432370568,406.38756447771385,5
503,503,1223.9999999999998,275.1195325523662,5.4020726688827105,313.23374691852854,-2.367410615085863,129.8521515706043,-2.4722669213400024,0.2915793444850459,440.2382616815509,1.748333734008155,406.58176380899414,5
504,504,1224.9999999999998,275.5816501612236,5.207963168988694,312.80870636190207,-2.3455942580648643,129.7045023783291,-2.398389114341755,0.30902491893691664,448.53394500168633,1.8100384064680053,401.8140943661997,5
505,505,1224.9999999999998,271.27759083673936,5.289933446914371,309.46832326791537,-2.1034711017247902,129.82685625506082,-2.2030126660351126,0.05114757509546401,443.7063875613162,1.5585530038788429,407.73866441221503,5
506,506,1224.9999999999998,274.8008327979946,5.126306058314186,310.19384695329126,-2.127510040681301,129.1342717439609,-2.211890088539729,0.04089525077157048,443.8323284777146,1.5775792248863203,409.1806729098218,5
507,507,1225.9999999999998,274.8608439085781,4.891410447124594,313.2578555508176,-2.179437966574472,129.84336952086858,-2.221643603613592,0.05202112815103575,445.32565344074015,1.5692849783460918,409.6130614076945,5
508,508,1225.9999999999998,271.5935848947409,5.0147152397681864,310.42143149028215,-2.6848177515886964,129.95397275277836,-2.512506460271325,-0.009844246604230906,437.69941224189864,1.2823337962037171,416.10420969019134,5
509,509,1225.9999999999998,273.62668676636133,5.021767568159438,313.98171370064546,-2.6559881855188867,129.86445709038964,-2.467099213914417,-0.0061988347791836285,441.2315024005938,1.2693039174069385,415.48672709883317,5
510,510,1225.9999999999998,274.15666305301306,4.8138644629829095,311.6291641188189,-2.7034900070680083,130.11880786946142,-2.4881881464289237,-0.008799303333375232,441.1771029909172,1.2713457157778525,415.4948030429711,5
511,511,1225.9999999999998,273.5381642843841,4.8627491344285145,309.09318316524264,-2.0844621594085058,129.93337085034184,-2.2523074201258835,0.017360333348426894,435.7680577271946,1.9264388269454749,402.54422902290565,5
512,512,1227.0,275.5466709316771,4.524419559826746,311.98830304083197,-2.0700747312911685,130.08639847245064,-2.2577602516037727,0.01420729768950616,439.13453000615823,1.9644017711241075,401.1896452950811,5
513,513,1227.0,274.86219146353056,4.78564558022172,309.3051634126905,-2.0924129427692617,129.6692259428597,-2.298980210367349,0.013669522420795627,441.81139267866655,1.9619766159409875,399.3960324966002,5
514,514,1227.0,273.71524748887487,4.911875985851763,308.98864774820686,-2.336202560370937,130.02174778200398,-2.587325160827732,0.04256724413570978,436.8476062677898,2.358676732159823,391.37407341957487,5
515,515,1227.9999999999998,275.1124953776365,4.611771850406597,309.2057793402195,-2.3232974860523083,129.9281899498344,-2.5658920565642496,0.04837098270029376,439.1906082449425,2.3631131253930198,390.43570177815667,5
516,516,1227.9999999999998,272.4941113821627,4.7107700143788085,307.1336589199159,-2.6233543558303856,129.97057071056275,-1.9007256524576597,-0.2436829714735436,430.76710965086187,2.5775267547151017,386.16963680704595,5
517,517,238.0,261.7536069435881,4.5330345057353725,327.185764343051,-3.3101753203901207,131.51857131761471,-1.0274010735024637,-1.7696146604544631,442.6035838806472,1.083446297827669,400.72671782906997,4
518,518,239.00000000000003,263.660907831533,4.9775836007932845,325.74956518505417,-2.4225264615305866,131.52800186640548,-0.5185536618338293,-1.6649423620744974,439.17172502235223,2.030053546731964,393.0834217972281,4
519,519,240.0,265.04204576975184,5.112804325504984,329.962833164783,-2.0342023510077207,131.44308970187646,0.6172482537017087,-1.7727912768187488,440.195329837354,1.862855714099104,391.77956144893614,4
520,520,241.0,263.29228003912226,4.9941425781829984,326.5713180320476,-1.2285631075461385,131.52704761667817,-0.437383470585437,-1.797068060083386,424.5815121447459,2.107769928301124,397.1803123194059,4
521,521,242.00000000000003,263.88256772010686,5.025421316889012,325.1990457069023,-0.9477854651582304,131.42267893537715,0.580415127364353,-1.5798739431793505,414.97738415835465,2.0334058830566444,407.4589629328939,4
522,522,886.0000000000001,283.1427211772735,5.060582344799112,320.3381512430103,-1.9373105782460984,130.9352919101351,-0.5612600021490503,-0.2508702427643274,458.44246536421707,3.1758504352906565,360.9535188396856,4
523,523,886.9999999999999,283.41881523487683,4.537261814382991,318.52889079493724,-1.94556176533664,130.29474651249174,-0.5684948155170245,-0.2530285846292108,461.8671439150828,3.167234017778332,359.9138091371894,4
524,524,215.0,290.52300356074727,5.7077067163656725,328.70633947538977,-1.1677080089853973,131.38497144962352,-0.7250230124852524,-2.145006678349981,434.70129631691816,0.947990489805674,408.0422383335192,4
525,525,216.0,287.8340192495858,5.563618672611642,327.8465079820435,-1.1802009031631415,131.48504936412232,-0.8214776394296947,-2.2711101759694787,428.41469487414184,0.9149028022375356,410.75779108542815,4
526,526,216.0,265.34157358889803,5.465741647693957,327.1664530696839,-1.1820982861053506,131.4965767752555,-0.9091305678581152,-2.314551581179136,429.585417620903,0.8080601329113359,416.85216981289113,4
527,527,216.0,263.24956718139936,5.0255501707112815,328.30555802018716,-1.1652021584731815,131.3522194926289,-0.8874674931557552,-2.316673146470748,429.7683887309569,0.8131530420023134,417.21920119837233,4
528,528,217.00000000000003,264.25644948408984,5.059167889928418,327.8582602760032,-1.1857341786113589,131.5058466024452,-0.8906427956379637,-2.3157568596591505,429.75602384458983,0.8082296049947101,417.6656440701075,4
529,529,217.00000000000003,265.2833849536287,5.002610740137833,328.7334689789247,-1.3082443169578648,131.57993868390338,-1.0132677824060257,-2.1384900588171982,434.56184391404173,0.5855872778657638,423.7530288777206,4
530,530,218.0,263.8313035437767,5.014541649298863,325.63902446281435,-0.6877007768761861,131.67061183216146,0.6800483521532961,-1.9787269976671749,426.8009439980788,2.2846588500637086,398.9960464928402,4
531,531,218.0,263.3021959120189,5.054622720485288,330.7261795187636,-1.7502721739348008,131.391766018711,-0.2385620102158571,-1.7725890521057293,427.31832256613336,1.8229332161650424,409.19775014124895,4
532,532,218.9999999999061,264.4027871211642,4.975856540895553,326.4455593678285,-1.7742608065834176,131.42876573687064,-0.5359021460961911,-2.0860654184638148,416.7331008362601,2.3297138643357567,401.5391808923681,4
533,533,219.00000000000003,266.7683940622994,5.006145597907426,330.96221319506185,-1.7670136772900826,131.5399814290986,-0.5389144636665396,-2.074389923899218,416.3496366918557,2.327534261839296,401.5690538213214,4
534,534,219.00000000000003,263.80826072021404,5.030786111305557,326.44552543367564,-1.0180007334359409,131.47694351922956,0.2986999301041195,-2.031967015800908,414.55707302249397,1.9470709554360015,403.9548087814986,4
535,535,219.00000000000003,266.2662095964114,5.020870217519486,328.04789570776563,-0.9935098112345212,131.58875021929933,0.30821034448886386,-2.0196446646852064,414.36464495653166,1.9395480777498968,404.44854842636283,4
536,536,220.0,263.4754679146726,5.051887226849273,326.2815692633278,-3.3328877310663203,131.53399316160625,-0.6235980036927455,-1.3687610116833593,427.64085287808655,1.3174706602355941,420.0688405842033,4
537,537,220.0,266.19792211623957,5.016078684286383,327.3685817271412,-3.319462092525917,131.60558659226535,-0.6253629301753079,-1.3776899347456637,426.8382289384976,1.3155097591441267,420.0249557202688,4
538,538,221.0,263.60695664930745,5.193272522670282,325.8309772498087,-1.5896567253344287,131.44922391008473,-0.7890619930218032,-1.2966350516657843,426.52738429730766,1.2523613208981592,422.08535879714384,4
539,539,1063.0,254.18891246371797,5.5961850094155245,272.7003914067836,-1.818967045671365,130.8559272624657,-0.4156720932994838,-0.3941844861383511,422.1803732958255,3.1549144593241905,378.94576944253487,2
540,540,1063.9999999999998,252.42115106897458,5.435224098664321,270.01459898098443,-1.94150153225427,130.70664095893844,-0.376715626081708,-0.15250311158888458,439.39586741994765,2.6120455589859666,380.2717222030018,2
541,541,1063.9999999999998,257.280073749915,5.315948848211749,274.799784321427,-2.0039866646320865,130.85140117902614,-0.4035348449253946,-0.15870244210297238,439.814156201679,2.6116797058639243,380.4115415816272,2
542,542,1063.9999999999998,256.71340512091075,5.442883178670527,275.6980435115894,-1.9305967781663116,130.70039488040402,-0.3558962074047225,-0.1582451790273329,439.9906102267481,2.6154844418839835,380.7063315314644,2
543,543,1063.9999999999998,255.6233896100877,5.52181417753124,268.833413032936,-2.0290775365634244,130.86948089867366,-0.6014635449354598,0.19060103255320715,446.69505355888765,2.1613613874308393,392.8178880351844,2
544,544,1064.9999999999998,254.01867231531867,5.624757301613061,271.36494560349814,-2.019569349370518,130.80373187294606,-0.6935348546273016,0.4693618247650397,477.8947074145343,1.9622782597029085,374.347573419245,4
545,545,1065.9999999999998,253.20911505372985,5.036769824660789,270.6136908189596,-1.9352233769420069,130.59270752721696,-0.6771355533555359,0.4245815000944928,469.4269709869437,1.755293247045579,390.01569261987237,4
546,546,1065.9999999999998,251.97849908039325,5.295311494679158,270.10315562050647,-1.9143068258454967,130.63051750845912,-0.6730627492780045,0.5431793677838187,461.4650102019221,1.636433050451941,402.72682686934496,4
547,547,1067.0,251.43053117031727,4.795220198383864,274.41996985268145,-1.4645788284335852,130.53717989700877,0.4361919070825523,0.42198051583866375,452.82546815113005,1.5859952436267166,404.46262124174467,4
548,548,1067.9999999999998,256.6308899863091,4.763460315238857,273.38526387787584,-1.4466839058734453,130.35615444144148,0.42633598714091697,0.4308838366471179,453.73809082416875,1.590454407303442,406.3797636580787,4
549,549,1067.9999999999998,255.09302094459062,4.7878839672761835,282.0213303535015,-1.3959921337813102,130.57128231437338,-0.5757330254721191,0.4761408689784955,446.56638115132085,1.7222207648519567,420.87938625667846,4
550,550,1068.9999999999998,275.2919922290843,4.798624782711674,313.38207330921267,-1.3132833414948548,130.33603749868615,-0.5780030270714104,0.5585507018883997,454.20592992805535,1.7193659492823778,418.2556485372969,4
551,551,1068.9999999999998,269.1315372091486,4.990874843949451,313.77405338317106,-1.9455587571345865,130.5210746134278,-0.7268558843882972,-0.0406587392918705,428.849347062982,1.5781706705530054,422.41150549834543,4
552,552,1068.9999999999998,275.8950496149636,5.430014540431332,315.4138612508209,-1.990289310996792,130.66769403568958,-0.7175129913784163,-0.021655971427431902,430.14587491998617,1.5644682734904811,424.84328931467695,4
553,553,1068.9999999999998,272.1570942264189,5.9626344439154275,314.52222094626734,-1.8507226310388258,130.77284192931108,-0.500101230527267,0.023859470634161044,421.09737019266817,2.1174953606128057,421.55112905207716,4
554,554,1069.9999999999998,272.7012963484566,5.780382586626898,313.9428244847944,-1.732385414932691,130.53282115945586,-0.4888240939140133,-0.06390644737971309,419.37150269701937,2.274889135890266,414.09776818596856,4
555,555,1070.9452054840685,272.84543566397184,5.530838573444215,316.8705600387743,-1.7721414988814383,130.3534765260933,-0.4853968261289165,-0.058110123653864074,424.9935177144889,2.1536453068252115,413.68010021226377,4
556,556,147.0,255.12216867790988,4.50047437056592,282.7251451639155,-1.325844576605596,131.63902522686084,-0.4708324320159559,-1.0562535685229553,402.5309288529935,2.128082925737942,436.3991531180436,4
557,557,147.0,253.89427787736332,4.512191878138443,280.6038750154467,-1.3544777295882653,131.57698290810814,-0.5007066122976781,-1.0595002096133481,394.9186663312642,2.1338398909759384,446.95982301852655,3
558,558,149.0,262.34227023338957,4.9868141561838355,328.4551053252586,-2.6221737624948824,131.3270121696375,-1.769961055470498,-1.6316791951449263,409.7305102333543,1.094649011775248,447.1045288796833,3
559,559,908.0,300.6332329557616,4.940008765808028,316.85797803511275,-1.5570100625377856,130.92458097524243,-0.6933705449936758,0.6039147053023819,433.9865132734056,1.7051561231457903,417.5027336867177,3
560,560,908.9999902947724,302.7357250431032,4.9887857676478555,318.3549954327006,-1.5712322741386089,131.0252418658412,-0.702134493860135,0.6115159611795282,434.449271881615,1.7064584866299253,418.9320402878633,3
561,561,909.0,297.587315201004,4.939836232134211,317.49889202400385,-1.9454359262661027,131.01392383020888,0.2653902662782234,0.8298418979607309,445.7754425101401,1.5994837292377426,408.372776064096,3
562,562,910.0,299.15137073125703,5.448822407899726,317.67923614791107,-2.4597129873962857,130.6509276872352,0.16180275775657632,0.6084893037659487,445.3270848914443,1.2901786921669367,411.86271487014983,3
563,563,910.0,297.6012495809644,4.9654543589083415,316.71726361906576,-2.4454045498979338,130.99411607798314,-0.6701194998850812,0.5462532388109874,446.54857639142386,1.4665273955690752,406.3277166600941,3
564,564,912.0,303.2536862574568,3.9689847652955663,318.0117097609682,-2.259681751176569,131.10202312950693,-1.3407020654682815,0.5565568761089884,444.601231120688,1.623803792081829,401.74569541236696,3
565,565,233.0,265.5960263423997,5.000791108781762,327.0142105887315,-3.7985437519748766,131.52325927572036,-0.6588685842808711,-1.6021149706737663,420.53732775309163,1.2883597790987016,422.45596729902167,4
566,566,233.0,263.8936519251864,5.037609749797726,324.4791629328161,-0.9209926951598744,131.54379663830852,0.5746855349936859,-1.53694964882747,421.1344527614512,1.4008749272820658,417.73441790843435,4
567,567,233.99999999999957,264.313042388164,5.078364684258774,325.40041737771145,-0.958894701967596,131.53023055257668,0.53159252419053,-1.5426239266345694,420.28777790688036,1.405562684464326,418.06865123711145,4
568,568,234.00000000000003,263.47022614390244,4.006022944641568,328.8901738923001,-0.9304069135173576,131.4056400258464,0.5456458559894439,-1.5445551111639355,420.3129459963822,1.399050723918594,418.5670077566195,4
569,569,234.00000000000003,262.93665668726857,4.532180793940801,323.5694590494038,-1.429368773290716,131.5758942297184,-0.4804868311408486,-1.573244656735021,419.93961825297896,1.4821494521637493,418.5630617509652,4
570,570,234.00000000000003,263.55891191603854,4.5397509157158495,327.7423263252276,-1.4291277888503795,131.55592380321258,-0.4746427665886737,-1.569673170393976,419.7601266873086,1.4808224786195492,418.844985749022,4
571,571,234.00000000000003,263.97347288136854,4.5175723168825925,327.5237924107979,-1.824146956438897,131.55473401781606,-0.2051359510922028,-1.5993732147519832,422.3228773260393,1.3524733283614552,420.34464441760355,4
572,572,235.0,262.92512724724696,4.5249779902513625,328.12289774895834,-1.8195364245193637,131.3247032816865,-0.20172008648109252,-1.5956472637808192,422.91805559353577,1.3577800380799452,421.46963977876567,4
573,573,235.0,263.6694122540962,4.478201091288827,324.54847656480086,-2.094435059236906,131.4333339182711,-0.4661300040880031,-1.7484434524317505,418.87784936171323,1.4234816573993698,419.1553152132623,4
574,574,235.0,263.3982175639233,4.5171081582094414,329.06200286408335,-2.095155394216182,131.2609746978767,-0.4606424470428888,-1.7496415201565012,418.51230712603285,1.4236670880579352,419.6132245441765,4
575,575,235.6635514038849,263.0243122251537,4.522957117266653,325.63286310736635,-1.1329043051697787,131.32879068105422,-0.451993940253993,-1.6611205418748878,415.7217060562159,1.5077424070686,417.2311615568556,4
576,576,237.00000000000003,263.7311452147053,4.477086596820064,329.27295216897926,-1.2023820370667415,131.34622225425935,-0.6367347127485399,-1.6898910079239908,423.2598516463941,1.3399059502366988,413.34209334911486,4
