前点偏差X均值,前点偏差Y均值,前盾俯仰角均值,前盾滚动角均值,主液压油箱温度均值,液压油箱温度预警设置均值,液压油箱温度报警设置均值,温度误差设置均值,左侧护盾压力均值,右侧护盾压力均值,顶护盾压力均值,左侧楔形油缸压力均值,右侧楔形油缸压力均值,左侧扭矩油缸伸出压力均值,左侧扭矩油缸回收压力均值,右侧扭矩油缸伸出压力均值,右侧扭矩油缸回收压力均值,左侧后支撑压力均值,右侧后支撑压力均值,撑靴压力均值,左侧护盾位移均值,右侧护盾位移均值,左侧扭矩油缸位移均值,右侧扭矩油缸位移均值,内循环水罐温度均值,内循环水罐液位均值,冷水箱温度均值,冷水箱液位均值,热水箱温度均值,热水箱液位均值,刀盘喷水压力均值,污水箱压力检测均值,TBM外水进水温度均值,TBM主冷却器进水温度均值,暖水泵压力均值,冷水泵压力均值,内水泵压力均值,变频器1温度均值,变频器2温度均值,暖水箱自动排水温度设置均值,二次风机频率设置均值,齿轮油温度均值,EP2泵 出口压力检测均值,EP2 内密封压力均值,EP2 外密封压力均值,齿轮润滑油箱压力液位1均值,齿轮润滑油箱压力液位2均值,泵1润滑压力均值,泵2润滑压力均值,泵3润滑压力均值,泵4润滑压力均值,齿轮密封压力均值,齿轮回油泵出口压力均值,主驱动加压压力均值,润滑泵电机电流均值,外密封腔流量均值,外密封流量均值,齿轮润滑流量1均值,齿轮润滑流量2均值,前部小齿轮轴承润滑流量1均值,前部小齿轮轴承润滑流量2均值,后部小齿轮轴承润滑流量1均值,后部小齿轮轴承润滑流量2均值,齿轮密封外密封压力均值,齿轮密封内密封压力均值,齿轮油温度预警设置均值,齿轮油温度报警设置均值,主驱动1#电机电流均值,主驱动2#电机电流均值,主驱动3#电机电流均值,主驱动4#电机电流均值,主驱动5#电机电流均值,主驱动6#电机电流均值,主驱动7#电机电流均值,主驱动8#电机电流均值,主驱动9#电机电流均值,主驱动10#电机电流均值,主驱动1#电机扭矩均值,主驱动2#电机扭矩均值,主驱动3#电机扭矩均值,主驱动4#电机扭矩均值,主驱动5#电机扭矩均值,主驱动6#电机扭矩均值,主驱动7#电机扭矩均值,主驱动8#电机扭矩均值,主驱动9#电机扭矩均值,主驱动10#电机扭矩均值,主驱动1#电机输出频率均值,主驱动2#电机输出频率均值,主驱动3#电机输出频率均值,主驱动4#电机输出频率均值,主驱动5#电机输出频率均值,主驱动6#电机输出频率均值,主驱动7#电机输出频率均值,主驱动8#电机输出频率均值,主驱动9#电机输出频率均值,主驱动10#电机输出频率均值,主驱动1#电机输出功率均值,主驱动2#电机输出功率均值,主驱动3#电机输出功率均值,主驱动4#电机输出功率均值,主驱动5#电机输出功率均值,主驱动6#电机输出功率均值,主驱动7#电机输出功率均值,主驱动8#电机输出功率均值,主驱动9#电机输出功率均值,主驱动10#电机输出功率均值,减速机1#温度均值,减速机2#温度均值,减速机3#温度均值,减速机4#温度均值,减速机5#温度均值,减速机6#温度均值,减速机7#温度均值,减速机8#温度均值,减速机9#温度均值,减速机10#温度均值,刀盘转速均值,刀盘转速电位器设定值均值,刀盘刹车压力均值,刀盘扭矩均值,刀盘给定转速显示值均值,刀盘速度给定均值,刀盘功率均值,刀盘运行时间均值,刀盘运行时间.1均值,给定频率均值,变频柜回水温度报警值均值,变频柜回水温度停机值均值,减速机温度报警值均值,减速机温度停机值均值,刀盘最低转速设置均值,左撑靴小腔压力均值,右撑靴小腔压力均值,推进压力均值,贯入度均值,总推进力均值,推进速度均值,推进位移均值,推进泵电机电流均值,撑靴泵电机电流均值,换步泵电机电流均值,左推进油缸行程检测均值,右推进油缸行程检测均值,左撑靴油缸行程检测均值,右撑靴油缸行程检测均值,推进速度电位器设定值均值,推进泵压力均值,控制油路2压力检测均值,辅助系统压力检测均值,推进速度给定百分比均值,左撑靴俯仰角均值,左撑靴滚动角均值,右撑靴俯仰角均值,右撑靴滚动角均值,控制泵压力均值,控制油路1 压力均值,换步泵1 压力均值,撑靴泵压力均值,换步泵2 压力均值,钢拱架泵压力均值,主机皮带机泵压力均值,左倾最大滚动角设置均值,右倾最大滚动角设置均值,左撑靴最大滚动角设置均值,左撑靴最大俯仰角设置均值,右撑靴最大滚动角设置均值,右撑靴最大俯仰角设置均值,撑靴压力设定均值,推进位移最大允许偏差设置均值,贯入度设置均值,推进给定速度百分比均值,推进速度.1均值,刀盘CH4气体浓度均值,刀盘H2S浓度均值,控制室O2浓度均值,控制室CO浓度均值,控制室CO2浓度均值,设备桥CH4浓度均值,拖车尾部CH4浓度均值,左拖拉油缸压力均值,右拖拉油缸压力均值,拖拉油缸最大允许压力设置均值,拖拉油缸最小允许压力设置均值,机械手泵1 电机电流均值,机械手泵2 电机电流均值,主机皮带机转速均值,桥架皮带机转速均值,转渣皮带机转速均值,主机皮带机泵电机电流均值,主皮带机转速电位器设定值均值,桥架皮带机转速电位器设定值均值,转渣皮带机转速电位器设定值均值,稳定段刀盘转速均值,稳定段推进速度均值,稳定段刀盘扭矩均值,稳定段总推进力均值
-0.024960655,6.773336744,0.162000015,-0.164003218,39.73849907,50,60,2,31.56635736,17.54629676,49.82831777,93.8729744,108.8970881,43.98582191,3.336226885,94.46421661,117.5670326,28.75144685,37.92582919,288.9805216,145.0332769,149.0348287,-3.157288106,-2.058592733,28.35310605,0,28.40398356,1700.954565,30.04075069,1799.154122,8.090547848,571.2227559,12.73389333,26.44977341,2.900192912,4.581172816,3.533043981,34.71583188,32.58210347,35,50,31.23914973,117.2159531,0.071527779,0.041126542,664.245402,666.812498,44.28973757,58.97617734,63.74385109,50.14660517,8.645230579,5.025578721,0.000898377,38.88694153,118.3999952,143.0400024,13.69814873,19.01475728,32.48125045,25.17158718,37.93046958,17.85150566,0.055015432,0.016087963,50,60,0,92.04333369,91.8299998,92.26333313,92.90000051,93.28333359,92.30666707,92.20666682,92.4799998,92.97000046,0,299.4618032,299.3496002,301.8179988,300.3593989,301.4813995,298.2276016,301.1448003,299.9106023,299.6862005,0,71.30000305,71.30000305,71.30000305,71.30000305,71.30000305,71.30000305,71.30000305,71.30000305,71.30000305,0,44.33333333,44.45,45.15,44.33333333,44.68333333,44.33333333,44.33333333,44.33333333,44.45,29.26878408,33.4326781,34.81819026,32.39583244,32.66806539,30.00373745,31.72936007,36.34223086,33.39337374,33.62919566,5.661220074,7440.333252,51.83015022,675.7561076,5.654652993,7440.321191,400.75,361,35,71.42719879,45,55,65,80,1,76.03684413,75.70023142,134.0475497,3.187140354,10528.09463,18.04310303,89.64320475,53.17220039,63.7296608,0.496527791,58.25916239,67.6947581,437.0598857,433.7839355,830.439801,168.3135635,116.2774895,223.5108017,15.03591862,-1.675250729,-0.70058109,-0.565224743,0.492452685,131.0450419,24.33883063,0.410879633,323.2614777,0.292245376,197.1657969,103.5161069,5,5,5,5,5,5,300,30,20,8.304397996,1.082586153,0,0,20.66770922,0,0.02993586,0,0,81.82870407,163.6641598,250,0,37.64052938,0,3.326235787,2.681966313,2.755669832,70.73101425,1.571379463,3,3,5.648372377,69.53871051,2527.912929,13536.62626
-4.158111247,-0.022641484,0.166800017,-0.09500321,39.43491999,50,60,2,31.66425591,17.29938202,49.70727234,84.02729619,100.7754621,52.68373833,3.337673593,60.15721512,67.12432556,33.14766604,42.2805748,291.9820608,144.8632187,148.6909231,-3.625745646,-10.42550608,24.80782191,0,26.67727585,1971.594043,29.59864445,2067.152547,7.766859516,496.284844,12.05319246,24.77056796,2.317650453,4.598881149,3.492052476,34.29434331,27.77404029,35,50,30.60715682,117.8973773,0.069656637,0.042708333,623.130662,622.5778158,45.97492269,61.01007932,63.81148656,52.53158735,8.585551675,1.39920911,0.028186426,38.87916565,118.1439954,146.8800018,13.54745436,18.99583359,33.91189321,25.44785999,35.66015682,17.64838066,0.025173611,0.011304012,50,60,0,84.64333344,84.42999929,85.03666636,85.67666702,85.89333267,85.20333252,85.22999954,84.99333293,85.52333349,0,188.7203992,192.1985998,191.5254005,192.3107994,191.0766012,189.8424021,190.8522021,189.8423996,187.8227994,0,70.44666748,70.45333405,70.46000061,70.45666733,70.45333405,70.45000076,70.45000076,70.45666733,70.46000061,0,27.76666667,28,28.35,28.23333333,28.11666667,27.76666667,28.11666667,27.88333333,27.3,29.2830108,34.02211126,35.38399404,32.77548714,32.03908679,29.75441265,32.09804192,37.89978828,33.88032888,34.19789238,5.593965419,7347.523584,48.25151914,428.7917684,5.584099309,7347.294548,251.5333333,362,3,70.53599218,45,55,65,80,1,75.73205872,75.50105998,97.26417872,2.870752819,7172.305046,16.0586792,51.63691203,50.51464856,32.76892268,0.496527791,24.50029093,31.74633789,434.4015808,429.5699972,410.6264567,112.3384443,116.4361496,226.454955,13.38223224,-1.617705925,-0.999445422,-0.684811417,0.42808404,131.1144852,24.37982222,0.397376546,321.4650818,0.299961426,198.203126,101.4390424,5,5,5,5,5,5,300,30,20,4.106264544,0.963520726,0,0,20.68033829,0,0.029990113,0,0,68.75964483,21.06192118,250,0,35.29691696,0,3.332344397,2.681958755,2.756958381,68.79009883,1.741011997,3,3,5.592933834,40.57538784,1315.881663,10574.74624
1.123435884,-0.604943982,0.181200019,-0.148103222,42.18171349,50,60,2,21.57021599,23.78713347,50.21508433,49.83892797,64.7834685,46.6131368,3.77893517,75.85599899,96.35754242,32.67264659,42.50048256,286.6994568,146.8064006,150.2800685,4.69997762,0.729284159,24.67894001,0,26.17730045,1738.904968,27.39715964,1837.550887,10.26795915,505.3445669,12.25272493,24.20741736,2.120003863,4.605227645,3.52739199,33.20782661,30.95944233,35,50,30.29477666,117.6948308,0.073804011,0.044810957,665.0472738,636.5025899,47.57002309,63.23121579,63.88635623,54.07359225,8.387466208,3.916338748,0.001851189,40.30363261,106.9439947,144.3200002,13.76365817,18.98437506,34.20069491,25.4619805,36.68446242,18.50746625,0.028568673,0.009008488,50,60,0,89.40333354,89.49666748,89.55666631,90.09333293,90.49333369,89.51333313,89.34999949,89.7899999,90.27333374,0,297.7787999,298.5642019,297.105599,296.6567983,297.5543986,295.6470011,296.8812012,295.8713989,295.9835973,0,77.66333084,77.65999756,77.66333084,77.66999741,77.67666397,77.66999741,77.67666397,77.67333069,77.66666412,0,48.41666667,48.53333333,48.06666667,48.06666667,48.3,47.95,48.3,47.95,47.83333333,27.87519252,29.89257844,31.88838228,29.02970676,29.60407047,28.45003872,30.04219723,33.18262914,31.56659908,31.87837575,6.166910124,8099.307926,48.19032059,668.1226451,6.155482944,8099.307926,433.4166667,362,32.9,77.75346832,45,55,65,80,1,76.67486521,75.91965688,117.2487478,3.837357036,9208.716764,23.66551514,55.84145915,52.2430898,32.76892268,0.496527791,28.51497294,33.94507243,428.2969116,424.1663045,854.7935913,151.2813461,116.443867,226.4019104,19.72126201,-1.569540898,-1.273075867,-0.718436527,0.772774474,131.1559616,24.36342538,0.407021607,321.7018707,0.311053245,198.143809,108.275945,5,5,5,5,5,5,300,30,20,8.547935899,1.419930875,0,0,20.68006706,0,0.022726176,0,0,70.25125351,21.64882336,250,0,35.05403239,0,3.283640901,2.681777008,2.756809219,73.04559886,1.732530367,3,3,5.607596898,74.17939743,2901.519422,13608.6748
0.292027791,-4.14934233,0.198000014,-0.158003226,38.56216202,50,60,2,28.77459494,30.08391183,50.3206974,54.38319728,82.9779129,50.3997879,3.428337208,48.77507718,58.46932844,32.33458684,41.68065211,289.1039724,146.5333827,150.0500941,1.501531474,-7.463921102,23.42532304,0,26.61530685,1923.444751,27.77114671,2019.180648,7.061496941,456.007666,12.21812318,23.57144515,3.804108771,4.594598754,3.53217593,33.45148532,28.18672835,35,50,30.02399216,118.116802,0.072183642,0.048611112,662.627948,641.9898417,48.3256176,63.89781176,63.91649768,55.12345657,8.57421875,4.439004674,0.007880739,40.32064616,87.87199558,147.3600021,13.45104227,18.99644095,34.17482732,25.69317239,36.04357694,18.29230433,0.029783951,0.010590278,50,60,0,85.41000036,85.34666672,85.76333338,86.65000051,86.46666692,85.73666712,85.50333328,85.77666677,86.08666611,0,225.5220009,228.5514002,228.663603,229.6734032,227.4294004,225.746401,227.8781985,227.653801,225.6341993,0,72.61999817,72.6333313,72.62333145,72.62333145,72.61666489,72.6333313,72.6333313,72.62333145,72.62666473,0,34.41666667,34.65,34.53333333,35.11666667,34.41666667,34.06666667,34.41666667,34.3,34.3,27.60537224,31.60626437,34.88088353,30.23943857,30.44692783,30.94364834,29.48001048,35.44632543,32.32976456,32.95343844,5.766528002,7575.146956,48.40574328,511.5809479,5.757102172,7575.134896,309.6333333,363,2,72.72129135,45,55,65,80,1,76.00983734,75.72145055,116.0218948,3.485968343,9112.359652,20.1010498,54.20312602,50.67921791,32.76860453,0.496527791,27.71264954,31.72795817,424.6158691,422.6127075,578.4505198,150.0964523,116.3941928,226.4674962,16.59776786,-1.283311645,-1.554663428,-0.591423098,0.720691093,131.1106267,24.33979499,0.389660493,321.8508911,0.286458338,198.2870351,105.6529711,5,5,5,5,5,5,300,30,20,5.784505161,1.195039268,0,0,20.6800972,0.783179027,0.029996141,0,0,71.52729568,21.60831407,250,0,35.66000532,0,3.305909959,2.681784566,2.755634054,71.56556346,1.544860399,3,3,5.754715133,44.93263149,1717.73498,12376.29795
0.263624817,0.565452099,0.243000031,-0.140003219,38.92047577,50,60,2,28.57108434,29.16763102,50.65538241,52.87712212,76.88946711,45.17891579,3.604841805,67.80574849,96.34548594,32.32494214,42.23090235,289.3369019,146.6536458,150.0129578,-0.307031759,0.383925374,24.94779619,0,27.52085749,1864.189539,29.45686232,1951.105562,7.199112638,832.0686239,12.29757427,24.54451122,3.455208341,4.603838746,3.508777014,33.22410316,28.13464527,35,50,29.5052084,116.7607066,0.075405094,0.051003087,668.7528829,660.1019043,45.94232267,60.64923363,63.8380113,52.05162506,8.546730296,3.838329478,0.000894157,38.87430191,114.0479946,146.7200017,13.9616903,18.9965278,34.87951438,26.36354326,37.82734362,18.49757029,0.021604938,0.007889661,50,60,0,81.52333349,81.28999964,81.40333328,82.39999924,82.55000025,81.58666611,81.36666616,81.52333374,82.16999969,0,213.4044001,215.3118017,213.4043991,214.7508001,214.4142029,211.6092,211.8336009,211.9458008,212.7312017,0,76.21999817,76.22333171,76.22333171,76.21666463,76.22333171,76.22333171,76.2133311,76.22333171,76.22333171,0,33.83333333,33.95,33.83333333,34.18333333,34.18333333,33.71666667,33.83333333,33.71666667,33.6,27.98864269,35.00301412,36.99749273,33.564453,32.79055748,31.10291278,32.12830353,38.96110662,35.36265424,35.90470695,6.051986027,7951.159928,50.74811948,479.7001007,6.042881123,7951.111686,304.7333333,363,30,76.331132,45,55,65,80,1,75.859375,75.76822942,106.375385,2.216267963,8354.722803,13.3394043,59.73058777,50.68627167,32.67534637,0.496527791,25.62415161,35.50684713,422.9106283,417.3821981,567.949467,142.3133672,116.4072138,226.4192729,11.08555072,-1.484133871,-1.514334933,-0.423659309,1.253737529,131.4202347,24.36631896,0.398823305,321.8489573,0.300925929,198.2431529,105.1552869,5,5,5,5,5,5,300,30,20,5.679494683,0.798159644,0,0,20.68027802,0,0.030020254,0,0,73.35985718,21.56057103,250,0,40.44156723,0,3.317666713,2.681579987,2.752007055,71.0295723,1.928295012,3,2.99676652,6.060425762,48.08701579,1882.822209,12211.03878
-2.657376991,-9.279758819,0.183300023,-0.107903215,38.92939695,50,60,2,27.28153941,31.79832268,51.19261195,51.27073644,89.58188604,51.73803991,3.613522398,39.5799572,40.13069089,30.26523876,40.49141604,287.8804962,146.8654744,149.8758189,14.42778727,9.785698446,25.95269076,0,28.05073299,1897.418852,30.37278163,2006.183199,8.197974491,506.2475952,12.21776133,25.23642413,2.280343358,4.593537807,3.512750777,34.65989075,32.23246956,35,50,30.18663235,120.2160489,0.08125,0.054976852,565.592455,554.0240621,44.67804756,59.36861038,63.80606181,50.49238052,8.670669301,0.547241511,0.06472409,38.87365443,100.351997,148.8000031,13.37795197,18.97699687,33.34522635,25.83917948,37.24184017,17.62471123,0.044810957,0.013580247,50,60,0,90.93000031,90.65333354,90.69666697,91.48666687,91.90333277,90.88333308,90.7600001,90.95666682,91.21999893,0,313.9356013,313.4868022,314.2722,313.8234014,314.4965993,312.7014028,314.1599996,311.1305979,311.4672012,0,76.32000249,76.32666906,76.33333588,76.33333588,76.33000259,76.33000259,76.33000259,76.32666931,76.32000275,0,50.05,50.16666667,50.16666667,50.05,50.28333333,49.81666667,49.93333333,49.58333333,49.58333333,29.52076079,36.61277479,38.26256282,35.39496536,35.51745758,33.48741277,34.1760704,38.71901563,36.54079819,37.09659538,6.060513878,7964.265413,48.70811615,704.4656972,6.052841568,7964.241292,449.05,364,0,76.45694809,45,55,65,80,1,67.08719114,69.24238065,132.890626,3.935220559,10437.22988,23.88603516,55.76796468,52.04090805,32.67534637,0.496527791,29.02025248,35.32004598,422.3767131,418.3598429,735.5565145,165.0207362,116.4101064,226.4274679,19.90502917,-1.46163679,-1.640649136,-0.577859751,1.077148422,131.1318466,24.3518514,0.417631178,324.945989,0.312500003,198.1621333,103.1254809,5,5,5,5,5,5,300,30,20,7.355565071,1.433162069,0,0,20.67982597,0,0.030020254,0,0,74.31278865,21.68258108,250,0,32.48988196,0,3.326421666,2.681701231,2.755956189,70.75521088,1.693764428,3,3,6.48049913,74.32922129,2869.308624,15476.51499
-0.710077097,-8.890420675,0.207000017,-0.131003216,39.32870394,50,60,2,27.73726851,28.64824467,52.47685153,52.43007317,72.74064382,40.05931714,3.981481489,50.43065147,48.71431389,32.21450602,41.97868423,296.5957774,146.8836187,149.9669642,12.98247681,5.199317424,25.58497295,0,27.25742677,1956.35992,29.20223255,2088.153687,6.916203705,609.0018534,12.3062549,25.02013416,2.229417443,4.60482254,3.54293979,33.27293142,32.18918794,35,50,30.75858459,116.2114199,0.0857446,0.057040894,656.2047241,647.2554179,45.77276217,60.79824969,63.81908264,52.23560448,8.504292107,5.315779305,0.023502966,38.8788414,122.1119942,152.6400055,13.58258155,18.99791692,37.87812602,26.76869329,36.08715324,18.41116982,0.028877315,0.007291667,50,60,0,91.46333313,91.37000071,91.86333313,92.74000015,92.9566658,92.66333364,92.15333252,92.30333328,92.23666636,0,305.4083984,305.7449987,306.8670019,305.8571991,307.5402023,307.3158005,307.9889999,305.6327988,303.2766012,0,70.20333049,70.20333049,70.19999695,70.20333049,70.20333049,70.19999695,70.19999695,70.19999695,70.19999695,0,44.68333333,44.8,44.91666667,44.8,44.91666667,44.91666667,44.91666667,45.26666667,44.45,29.95454763,36.13329455,37.586203,35.06076368,34.9725118,32.60537211,34.119406,40.14720828,36.19851977,36.50016861,5.57399826,7324.845703,47.81582743,689.170756,5.566882499,7324.833659,403.7833333,364,30.43333333,70.31851578,45,55,65,80,1,65.59799372,61.77517382,113.7056318,3.612806392,8930.440365,20.13768311,57.64209391,50.71072006,32.67534637,0.496527791,31.58033854,33.54084676,418.1648376,420.0292379,570.1798665,146.8595657,116.4236099,226.4501333,16.78140233,-1.270254644,-1.831669545,-0.501302067,1.009669129,130.9857254,24.38078671,0.420524698,323.2417063,0.3197338,198.2566544,105.5502508,5,5,5,5,5,5,310,30,20,5.701798725,1.208260953,0,0,20.67994652,0,0.022720148,0,0,76.20129217,21.65219886,250,0,33.48169607,0,3.314911381,2.681519357,2.753522277,70.73738047,1.663284858,3,2.996871416,5.565241166,52.84387898,1937.369863,11722.12775
1.990824024,-3.08421361,0.225000024,-0.068003207,41.06433271,50,60,2,24.35281639,28.73022747,52.84577548,50.9317126,71.79205322,64.79648921,3.306327152,69.19029668,108.5315389,23.34153175,33.70563265,298.3309224,146.9937546,150.0610647,10.14730377,-1.687425741,28.47776788,0,27.78368568,1538.36556,29.86569297,1644.605037,8.119116465,682.4333313,12.62671207,26.5874567,1.617650453,4.576736116,3.510628843,35.12225087,32.66191635,35,50,30.38761088,116.4998072,0.07496142,0.057156635,625.9687042,615.399232,43.54590975,57.7520977,63.79292081,49.00812594,8.536482493,0.575964508,0.033738305,37.62499619,110.4639945,148.9600032,13.69438718,18.98663228,34.5177091,24.52882061,39.86762206,17.0782416,0.04064429,0.010378086,50,60,0,93.92000071,93.90666631,94.12333323,95.05,95.57666728,94.76333364,94.31999944,94.45000051,94.65,0,326.5020014,326.6141998,327.2874029,327.3996017,329.5314016,326.0532008,327.5118006,325.4922007,325.9410029,0,70.19999746,70.19666392,70.19999746,70.20333049,70.20333074,70.20666428,70.20333074,70.19999746,70.20333074,0,47.6,47.95,48.06666667,47.95,48.3,47.71666667,47.83333333,47.71666667,47.95,29.66037426,35.34336408,37.05946185,34.10867589,34.15545349,32.59186923,33.12210732,39.50038605,35.24257317,35.38869667,5.573998133,7321.216797,47.4052372,735.6449463,5.56415205,7321.252979,430.9666667,364,40,70.28402608,45,55,65,80,1,75.47983932,69.63879267,117.1937696,4.008451645,9204.39873,22.3425293,438.1613139,50.83297145,32.67534637,0.496527791,400.5730265,403.5992269,419.0840658,421.5131124,1160.9158,151.1511388,116.3941923,226.4236099,18.61877419,-1.226381652,-1.83345387,-0.473379644,1.00006032,131.1955043,24.3523337,0.415702164,323.6955068,0.322145063,198.3342957,103.4924756,5,5,5,5,5,5,310,30,20,11.60915798,1.34055172,0,0,20.67964516,0,0.030020254,0,0,76.3498263,21.53838736,250,0,41.315043,0,3.327912458,2.681557218,2.753277683,70.73610687,1.387369796,3,2.996137142,5.567905553,37.91925714,1384.389443,10999.9338
4.447585821,0.031998932,0.273000032,-0.048503208,42.5640185,50,60,2,13.76687851,25.96932875,52.05680873,84.34510015,104.1073491,45.06269328,1.850887322,26.57793217,0.138406637,29.34413611,39.09288177,299.6715851,148.7432475,150.4197439,0.605404663,-1.070849101,25.37591648,0,25.21833998,1847.765173,26.80374724,1973.49032,8.750077264,161.4420578,12.81792552,24.92995243,16,4.59598767,3.520929782,34.10976067,31.42216441,35,50,31.36947835,118.5657789,0.048167438,0.049729938,662.6744792,655.1318949,45.40123405,60.95329348,63.77676455,49.18233986,8.082320579,5.337384272,0.005778899,38.8694458,84.28799587,138.880012,13.77147045,19.00503496,31.65763963,25.8977438,37.23593763,18.53038282,0.064795524,0.007002315,50,60,0,97.22666651,97.43666662,97.29666723,98.6700002,98.68333308,97.49333394,96.95000025,97.38333333,98.30666606,0,371.9430054,369.8111989,372.1674006,373.4016022,372.7284012,369.0258011,372.279598,369.5867991,372.6162003,0,81.49333344,81.50333328,81.49333344,81.49666672,81.49333344,81.49000015,81.49333344,81.48666687,81.5,0,63.35,63,63.11666667,63.35,63.11666667,62.88333333,63.35,62.76666667,63.35,25.32009462,25.68504016,27.5667923,24.84483484,25.27295507,24.90933641,24.40164464,29.8052901,25.66780008,25.82175884,6.470600382,8500.542578,54.06452586,835.9180796,6.460412169,8500.590788,567.7,365,10,81.60520732,45,55,65,80,1,76.51379217,76.57937876,122.2284925,5.06025157,9599.825879,32.74222412,63.25530294,52.84353269,32.67534637,0.496527791,36.37897949,42.88394979,420.7636963,417.4652181,1089.867873,157.3688273,116.3059418,226.3652588,27.28518556,-1.344039321,-1.535771139,-0.453739802,1.292377981,131.1820012,24.25106061,0.381462193,322.3659342,0.263310189,198.4505224,106.8123075,5,5,5,5,5,5,310,30,20,10.89867878,1.964533393,0,0,20.68235741,0,0.030002169,0,0,67.69675878,21.76408164,250,0,33.47879969,0,3.296896482,2.681784511,2.757203007,72.22378235,1.542607045,3,3,6.268345739,79.59136792,2571.77025,12619.82251
0.283198877,6.772647015,0.272700033,-0.153503224,37.96513265,50,60,2,9.524980704,18.83005384,51.74479154,54.86834551,69.19367269,45.76533559,2.640817889,29.68460655,7.340374231,33.60194804,43.02227987,294.8939087,149.8796173,151.3248678,3.9987264,-0.085979207,24.69268424,0,25.71168467,1975.624931,27.22885329,2106.873307,9.074884256,702.9242635,13.07544861,24.17546768,15.86346458,4.60947148,3.537364976,33.54624825,31.60976111,35,50,29.69786841,118.0058843,0.080401236,0.049035494,648.7469706,646.5630147,48.15702159,63.9918499,63.30644773,54.13097967,8.182749716,5.646855688,0.020247456,40.30833054,119.4239952,144,13.61030159,19.00538222,35.32239609,25.0399313,35.73446217,18.95711896,0.026755401,0.006867284,50,60,0,102.2533323,102.6433334,102.2300006,103.2766668,103.453334,102.2600004,101.5066668,101.8366666,102.2300001,0,399.6563965,399.4319992,400.1052017,400.1052048,399.2076035,394.9439987,397.8612005,394.7195969,397.5246028,0,79.84000219,79.8366689,79.85000229,79.85000203,79.84666875,79.84333572,79.83666916,79.84333572,79.82666931,0,66.61666667,66.26666667,66.85,66.96666667,66.26666667,65.68333333,66.26666667,65.56666667,66.38333333,26.13377743,29.90873337,31.1244943,29.02259375,29.56970978,27.48673833,28.25086765,32.17761383,30.26740945,30.12586797,6.339413738,8324.110254,46.86024297,896.1717336,6.32632343,8324.110254,596.9833333,365,36.83333333,79.91145681,45,55,65,80,1,49.49315262,51.15885417,118.0189044,5.570426917,9269.204736,35.31451416,60.13480937,53.01609548,32.67534637,0.496527791,34.67020976,42.64508972,421.1479838,418.7841044,1264.696672,151.5653941,116.2866521,226.4973969,29.4287611,-1.425877682,-1.610267131,-0.400209777,1.146616968,131.1723567,24.33352572,0.394483027,321.9309428,0.275848769,198.4837987,109.2037999,5,5,5,5,5,5,310,30,20,12.6469667,2.118870803,0,0,20.68220673,0,0.030008197,0,0,66.96952057,22.17158566,250,0,0.477908015,0,3.253392569,2.68139058,2.757149347,73.209198,1.569574618,3,3,6.333982509,81.55866183,2622.608765,11668.497
7.239549589,8.339391073,0.276300022,-0.127103214,37.97960002,50,60,2,17.56703313,22.1151619,52.25212084,69.32773895,87.13011195,47.77970695,4.206211424,78.14573669,108.9814807,62.56510429,66.75443726,299.2578125,149.9091532,151.2075617,7.823798625,-4.636716461,27.42633591,0,28.49271863,1510.627287,29.85460122,1596.582747,8.918672848,134.0983022,13.59977811,25.65357335,11.93402786,4.567110316,3.458371894,33.94844729,32.16073494,35,50,29.58429775,122.8414345,0.079166666,0.05011574,652.9971965,650.9090413,44.43113441,58.76844597,63.79858729,49.54137726,8.456066608,0.713522371,0.014346607,38.75148048,53.63199839,144,13.30422516,18.97803847,26.790452,26.79803346,36.57439213,18.76736212,0.029436728,0.008834877,50,60,0,98.0299998,97.51999995,97.63000081,98.56666616,99.04666697,97.66333338,97.39333318,97.94000041,98.73000031,0,366.1086024,364.2012009,365.8842036,365.996401,366.5573975,361.9572016,365.9964005,362.7425985,366.2208038,0,79.89333496,79.90000153,79.89666824,79.90000153,79.90666809,79.90666809,79.90333481,79.90333481,79.90333481,0,61.13333333,60.55,60.9,61.01666667,60.9,60.55,61.01666667,60.2,61.13333333,28.59628175,33.62533747,34.9899929,32.47841949,33.3662473,29.82011941,31.06806984,35.73362719,32.95404167,33.45570501,6.344178057,8333.031966,50.73148117,821.3808411,6.333186452,8333.09222,547.2833333,366,4.6,79.9981458,45,55,65,80,1,75.66599172,75.23389282,136.9868807,5.265381273,10758.94974,33.4036499,63.36248474,55.13386332,32.84785805,0.496527791,38.00506694,39.86451111,422.1942993,420.7783549,1211.745284,171.9859166,116.3599513,226.5215062,27.83637377,-1.339843734,-1.823808837,-0.572145049,0.796718248,131.2094905,24.33449039,0.402199078,324.4791687,0.2806713,198.5450445,106.0040517,5,5,5,5,5,5,310,30,20,12.11745291,2.004218936,0,0,20.68139305,0,0.030020254,0,0,73.48331375,21.98350709,250,0,0.477908015,0,3.300338697,2.680686148,2.757149251,71.00569636,1.633145328,3,3,6.367243123,63.22352237,1963.426375,12997.78075
