前点偏差X均值,前点偏差Y均值,前盾俯仰角均值,前盾滚动角均值,主液压油箱温度均值,液压油箱温度预警设置均值,液压油箱温度报警设置均值,温度误差设置均值,左侧护盾压力均值,右侧护盾压力均值,顶护盾压力均值,左侧楔形油缸压力均值,右侧楔形油缸压力均值,左侧扭矩油缸伸出压力均值,左侧扭矩油缸回收压力均值,右侧扭矩油缸伸出压力均值,右侧扭矩油缸回收压力均值,左侧后支撑压力均值,右侧后支撑压力均值,撑靴压力均值,左侧护盾位移均值,右侧护盾位移均值,左侧扭矩油缸位移均值,右侧扭矩油缸位移均值,内循环水罐温度均值,内循环水罐液位均值,冷水箱温度均值,冷水箱液位均值,热水箱温度均值,热水箱液位均值,刀盘喷水压力均值,污水箱压力检测均值,TBM外水进水温度均值,TBM主冷却器进水温度均值,暖水泵压力均值,冷水泵压力均值,内水泵压力均值,变频器1温度均值,变频器2温度均值,暖水箱自动排水温度设置均值,二次风机频率设置均值,齿轮油温度均值,EP2泵 出口压力检测均值,EP2 内密封压力均值,EP2 外密封压力均值,齿轮润滑油箱压力液位1均值,齿轮润滑油箱压力液位2均值,泵1润滑压力均值,泵2润滑压力均值,泵3润滑压力均值,泵4润滑压力均值,齿轮密封压力均值,齿轮回油泵出口压力均值,主驱动加压压力均值,润滑泵电机电流均值,外密封腔流量均值,外密封流量均值,齿轮润滑流量1均值,齿轮润滑流量2均值,前部小齿轮轴承润滑流量1均值,前部小齿轮轴承润滑流量2均值,后部小齿轮轴承润滑流量1均值,后部小齿轮轴承润滑流量2均值,齿轮密封外密封压力均值,齿轮密封内密封压力均值,齿轮油温度预警设置均值,齿轮油温度报警设置均值,主驱动1#电机电流均值,主驱动2#电机电流均值,主驱动3#电机电流均值,主驱动4#电机电流均值,主驱动5#电机电流均值,主驱动6#电机电流均值,主驱动7#电机电流均值,主驱动8#电机电流均值,主驱动9#电机电流均值,主驱动10#电机电流均值,主驱动1#电机扭矩均值,主驱动2#电机扭矩均值,主驱动3#电机扭矩均值,主驱动4#电机扭矩均值,主驱动5#电机扭矩均值,主驱动6#电机扭矩均值,主驱动7#电机扭矩均值,主驱动8#电机扭矩均值,主驱动9#电机扭矩均值,主驱动10#电机扭矩均值,主驱动1#电机输出频率均值,主驱动2#电机输出频率均值,主驱动3#电机输出频率均值,主驱动4#电机输出频率均值,主驱动5#电机输出频率均值,主驱动6#电机输出频率均值,主驱动7#电机输出频率均值,主驱动8#电机输出频率均值,主驱动9#电机输出频率均值,主驱动10#电机输出频率均值,主驱动1#电机输出功率均值,主驱动2#电机输出功率均值,主驱动3#电机输出功率均值,主驱动4#电机输出功率均值,主驱动5#电机输出功率均值,主驱动6#电机输出功率均值,主驱动7#电机输出功率均值,主驱动8#电机输出功率均值,主驱动9#电机输出功率均值,主驱动10#电机输出功率均值,减速机1#温度均值,减速机2#温度均值,减速机3#温度均值,减速机4#温度均值,减速机5#温度均值,减速机6#温度均值,减速机7#温度均值,减速机8#温度均值,减速机9#温度均值,减速机10#温度均值,刀盘转速均值,刀盘转速电位器设定值均值,刀盘刹车压力均值,刀盘扭矩均值,刀盘给定转速显示值均值,刀盘速度给定均值,刀盘功率均值,刀盘运行时间均值,刀盘运行时间.1均值,给定频率均值,变频柜回水温度报警值均值,变频柜回水温度停机值均值,减速机温度报警值均值,减速机温度停机值均值,刀盘最低转速设置均值,左撑靴小腔压力均值,右撑靴小腔压力均值,推进压力均值,贯入度均值,总推进力均值,推进速度均值,推进位移均值,推进泵电机电流均值,撑靴泵电机电流均值,换步泵电机电流均值,左推进油缸行程检测均值,右推进油缸行程检测均值,左撑靴油缸行程检测均值,右撑靴油缸行程检测均值,推进速度电位器设定值均值,推进泵压力均值,控制油路2压力检测均值,辅助系统压力检测均值,推进速度给定百分比均值,左撑靴俯仰角均值,左撑靴滚动角均值,右撑靴俯仰角均值,右撑靴滚动角均值,控制泵压力均值,控制油路1 压力均值,换步泵1 压力均值,撑靴泵压力均值,换步泵2 压力均值,钢拱架泵压力均值,主机皮带机泵压力均值,左倾最大滚动角设置均值,右倾最大滚动角设置均值,左撑靴最大滚动角设置均值,左撑靴最大俯仰角设置均值,右撑靴最大滚动角设置均值,右撑靴最大俯仰角设置均值,撑靴压力设定均值,推进位移最大允许偏差设置均值,贯入度设置均值,推进给定速度百分比均值,推进速度.1均值,刀盘CH4气体浓度均值,刀盘H2S浓度均值,控制室O2浓度均值,控制室CO浓度均值,控制室CO2浓度均值,设备桥CH4浓度均值,拖车尾部CH4浓度均值,左拖拉油缸压力均值,右拖拉油缸压力均值,拖拉油缸最大允许压力设置均值,拖拉油缸最小允许压力设置均值,机械手泵1 电机电流均值,机械手泵2 电机电流均值,主机皮带机转速均值,桥架皮带机转速均值,转渣皮带机转速均值,主机皮带机泵电机电流均值,主皮带机转速电位器设定值均值,桥架皮带机转速电位器设定值均值,转渣皮带机转速电位器设定值均值,围岩等级
9.591821756,-26.67710523,0.338356465,-0.093255959,39.66143599,50,60,2,32.21044759,36.75584989,43.89438931,68.83752185,67.67911167,117.2402128,74.63587518,34.40980825,49.26243893,2.379417633,7.347818106,272.6157121,155.6169713,156.6146639,-12.94612061,-17.67876351,16.71927282,0,16.56166906,1809.959419,17.93125593,1886.537479,7.863735317,344.0278922,8.823082971,16.35342906,13.55180252,3.455743488,5.411051547,31.48989694,23.92474271,35,40,27.1141663,148.4439462,0.041460396,0,617.9481866,609.4191671,58.03836634,70.27450509,63.35598747,57.9884389,8.224898022,5.53133022,0.017633685,44.22633891,81.93267061,99.8495074,13.2493474,19.00593044,29.10280029,23.1218211,33.22994057,19.89813754,0.042359965,0.019698845,50,60,0,223.9257423,223.5475249,222.79604,216.810891,216.1346534,222.9386145,224.5742577,223.8277222,221.6792075,0,1152.904987,1155.904403,1155.237858,1200.795501,1098.015856,1154.537994,1148.639166,1158.070638,1165.802433,0,73.4504958,73.45742639,73.45445614,73.4445553,73.47029748,73.45742639,73.45742639,73.46039664,73.45841648,0,176.7673267,177.1138614,177.0792079,184.2178218,168.4851485,177.0445545,176.4207921,177.6336634,178.7425743,16.15349683,15.97318901,17.86937487,15.79015974,15.99628713,18.95952929,17.12515334,15.00826523,17.11186741,16.92339497,5.832546111,7685.357035,53.98027107,2598.701965,5.840892749,7685.331959,1593.470297,1075,18.54455446,73.77970018,45,55,65,80,1,65.94027906,60.37483967,152.2308745,11.31663133,11956.21302,66.02577255,1767.079856,58.40891183,30.52634309,0.48159034,1714.355505,1715.560312,436.9334052,425.3891142,2834.670531,187.4719249,115.2850831,224.6504879,55.02147433,-1.372985285,0.520016812,0.441505102,1.523193997,131.1110515,24.15515014,0.18535708,317.2748794,0.076205538,197.5248958,122.1427216,5,5,5,5,5,5,280,40,15,28.34670518,3.961546272,0,0,20.66871041,0,0.002030476,0,0,76.97418145,24.66724541,250,0,0.465494782,0,2.913793111,2.679395709,2.756581415,74.58665821,1.249704553,3,3,4
8.532122612,-14.82772446,0.401000053,-0.173008442,38.37568408,50,60,2,31.3045758,39.65925205,45.33183798,61.16382474,79.78232688,117.9161797,39.49223052,11.19118423,44.00153571,11.07300841,15.32003457,274.8228077,155.8381925,156.1520387,3.051572894,-1.525851561,19.54894073,0,19.32666255,1545.555468,20.94169698,1601.845836,7.826555044,353.648843,9.14924818,18.57760652,15.07054455,3.387422075,5.432669838,32.35877605,26.70656731,35,40,28.08815048,148.3542757,0.034911304,0.003661304,652.5918331,640.9705212,56.46927711,70.00663961,63.39742049,57.63917504,7.945823887,5.259156139,0.001497163,43.96027816,74.4807896,98.99406131,13.3278851,19.04424514,29.66419163,24.28654538,32.99667428,19.32245351,0.036183306,0.016518839,50,60,0,252.1990107,251.8871298,251.192079,244.0584153,241.6990107,251.8227722,253.3297036,252.2999993,249.3891091,0,1296.809822,1299.409309,1300.609069,1350.865777,1227.656851,1303.041927,1291.844146,1301.442241,1311.606896,0,73.72178121,73.72178114,73.72376145,73.71485085,73.75148547,73.71980135,73.72970256,73.72970256,73.72178121,0,199.5693069,199.6732673,200.1237624,207.7475248,189.3465347,200.539604,198.6336634,200.3316832,201.7524752,18.48374622,18.73861213,20.07041854,17.7244125,18.6075444,26.86320397,20.14791322,16.82244399,19.19666908,18.89621578,5.853815371,7716.802739,57.22989266,2922.49248,5.864786337,7716.831379,1797.856436,1076,0.504950495,74.08151245,45,55,65,80,1,70.61187933,74.80375596,166.5527879,11.48792628,13081.05609,67.2482753,314.3956547,60.05190247,29.9213773,0.486979157,284.62133,291.7894462,434.7688695,424.0652979,2914.908353,200.7493073,115.6344544,224.6192586,56.04022568,-1.514663864,0.579892583,0.473985611,1.655400578,131.044158,24.11561501,0.203692246,315.0571818,0.104281263,197.2070356,120.3561889,5,5,5,5,5,5,280,40,15,29.14908369,4.034896416,0,0,20.66692909,1.663773179,0.002170139,0,0,79.25261273,24.68772909,250,0,39.91751752,0,2.980082937,2.679190959,2.755181617,75.34109467,1.492099383,3,3,4
19.23895267,-17.59617464,0.38624329,-0.11041384,39.3720866,50,60,2,32.44194711,41.17581197,46.00551066,62.18849041,78.27058789,66.73235706,1.98310289,12.65627602,0.722597597,3.711002681,9.54900214,274.0251976,155.6605922,156.1878288,1.526500393,-1.305487143,15.69557839,0,17.11982182,1817.516572,18.53552775,1883.489614,7.853379413,547.4486496,8.99297734,16.43596673,15.92289686,3.462295625,5.432943357,22.2070052,18.15370063,35,40,27.59067676,148.4814243,0.031427261,0.004410661,675.3974318,664.5020603,53.81626425,69.59567027,63.40738527,58.05662403,7.509918819,4.117127543,0.007042703,42.21686451,79.87891634,96.77837929,13.44238049,19.05991949,30.65130004,24.82771945,36.79990174,17.81387715,0.019576869,0,50,60,0,125.5117114,125.2909907,125.2792797,123.8612617,125.3477479,125.8072075,126.0153152,126.3000002,125.5279279,0,595.8426475,594.8722685,597.298218,607.6084903,571.1586477,595.6910282,593.5379996,594.6903214,598.1776217,0,60.49639607,60.50360324,60.50090051,60.4990987,60.50720689,60.50450426,60.50180147,60.50540515,60.4990987,0,75.17117117,74.82432432,75.32882883,76.62162162,72.20720721,75.01351351,74.82432432,75.01351351,75.58108108,16.99792223,17.12021271,17.24771654,16.38920848,16.35088869,27.74502981,19.24225644,15.17477774,17.66447452,17.7034781,4.803843253,6316.893212,46.78099985,1337.695526,4.800838642,6316.893212,674.5540541,1076,17.0990991,60.64217397,45,55,65,80,1,67.69712397,62.26291392,129.0700862,6.593693179,10137.16468,31.66258446,1134.243918,52.21916058,32.67534637,0.483452195,1085.603937,1094.0476,434.5328573,424.3108647,1180.190617,163.3756153,115.3390347,224.6930527,26.38548653,-1.56362743,0.578856893,0.42619121,1.656268906,131.137908,24.17247994,0.184689901,314.6060128,0.073250335,197.3756321,115.6763534,5,5,5,5,5,5,280,40,15,11.80190617,1.899755013,0,0,20.66691522,1.66331699,0.002152217,0,0,77.69227573,23.20432421,250,0,33.4659729,0,3.118030194,2.680790164,2.756949687,72.93659155,2.335472227,3,3,4
19.48460964,-10.16766636,0.424592269,-0.057668626,29.88818465,50,60,2,36.22179513,41.24162807,46.07759661,69.73154938,75.28190687,88.77609816,29.29687494,15.61924105,3.841356542,30.85207085,35.76557459,271.7234417,155.5844392,155.9348385,0.56885936,0.145867505,15.6294949,0,15.39165742,1842.213084,18.70340182,1911.976136,7.870465867,866.756801,8.776280524,15.9735917,16,3.451810291,5.416436311,34.61476861,28.85378738,35,40,26.62950023,146.7690916,0.044470289,0.004618393,628.7030471,620.4879044,49.26156257,66.15492856,63.17376142,54.13095396,7.957878229,3.00962446,0.009086069,40.27916336,88.11494845,94.74174877,13.28460486,19.0382031,33.49491845,26.02604244,35.49120194,18.68773689,0.039688961,0.019484898,50,60,0,218.2135925,217.8067962,216.7009707,210.7660194,209.9737872,217.0262128,218.3291265,217.4281558,215.3611646,0,1211.465881,1210.64889,1211.269804,1252.250034,1147.969392,1212.609672,1202.642391,1207.936484,1218.295919,0,69.25048669,69.24660281,69.24369042,69.22815567,69.2689339,69.24174837,69.2514574,69.2407774,69.24174844,0,174.7281553,174.3883495,174.4563107,180.3349515,165.723301,174.7281553,173.2669903,174.184466,175.407767,16.46450702,17.12471329,18.38553599,16.39076442,16.73573883,26.17191007,17.72209845,15.98725174,17.31977968,17.91860493,5.498051917,7261.604165,50.68468931,2720.460056,5.518821462,7261.62875,1567.456311,1076,35.52427184,69.71143048,45,55,65,80,1,70.85622858,74.23869605,167.0643145,11.12621766,13121.23143,61.01898371,346.8220867,59.83354328,32.57726453,0.486886452,317.8329758,325.3748489,435.1039938,420.0840703,2457.664698,201.5474707,115.545219,224.9109463,50.8491502,-1.389127687,0.637065698,0.459454888,1.833890295,131.2880648,24.16860523,0.226143924,312.1339562,0.114617045,197.6454339,121.4505235,5,5,5,5,5,5,280,40,15,24.57664701,3.661138926,0.530946614,0,20.6673246,1.663562484,0.002133268,0,0,78.4590183,24.54841436,250,0,40.94865973,0,2.954877423,2.679183073,2.75562069,73.21930621,2.251865653,3,3,4
15.09317043,-6.122422369,0.443962303,-0.108904663,33.48715426,50,60,2,35.9773538,41.25161085,45.50945044,75.17361126,74.53812855,80.53644727,21.35648695,51.85144236,65.7486567,10.96070276,17.76183618,275.27666,155.3042847,155.8978295,0.439806236,-0.534200129,19.84100673,0,19.61795348,1189.661158,21.17263929,1208.520869,7.627609608,550.09353,8.982907826,18.90221666,10.83699117,3.323915763,5.427754825,33.67844017,27.12038956,35,40,28.34341299,147.722583,0.044025157,0.008238339,635.059636,627.2559244,54.06861478,69.60679519,63.21334756,54.75625517,7.72542146,4.117695246,0.00539793,42.05993573,76.76377113,97.13207619,13.22107631,19.03215912,30.87839058,24.58040272,34.78638525,19.99248323,0.037249956,0.020008954,50,60,0,195.1415099,194.7150947,194.1103772,189.0971701,187.8669811,194.228302,195.1943397,194.2132076,192.566038,0,1065.847078,1064.735656,1067.530072,1103.158866,1007.704191,1066.323394,1059.178583,1062.417562,1072.10275,0,70.30188517,70.31037619,70.30565899,70.28962067,70.3226408,70.29528143,70.3113195,70.30754575,70.30377212,0,156.2122642,155.9811321,156.3113208,161.4292453,147.9245283,156.0141509,155.1556604,155.6179245,157.1367925,18.38496611,18.58119997,20.61045049,17.43133367,18.3737403,20.45427555,19.26185934,17.54277496,19.22569023,19.10121446,5.582236384,7364.478962,52.08642452,2393.629015,5.597001076,7364.557442,1401.915094,1077,3.547169811,70.69896248,45,55,65,80,1,73.54969205,74.82625263,155.0616101,10.54557377,12178.53893,58.86565126,278.6125693,65.11537617,33.19691671,0.486979157,251.5214297,255.4182837,444.2848747,408.5671185,2193.461078,189.480559,115.5109,225.1534126,49.05470796,-1.371868975,0.523075122,0.457250991,1.813656042,131.2531401,24.15473798,0.226840933,311.2314928,0.117924529,187.9753838,118.5930407,5,5,5,5,5,5,280,40,15,21.93461067,3.531938985,0.547311766,0,20.66755298,2.494738394,0.002049007,0,0,80.38194448,24.43658287,250,0,31.64404542,0,3.020665113,2.677406208,2.747073036,73.21875,2.044997602,3,3,4
27.07359728,-9.745532535,0.430918953,0.026268605,37.84480301,50,60,2,31.26818214,31.72811517,46.22816184,76.08976204,77.82235393,68.23679166,2.654998741,18.3877237,1.390452952,0.945476724,9.30109796,286.4751484,152.5246317,153.1836782,-5.677240629,-11.3575093,15.99162633,0,16.05081627,1699.550322,17.56573476,1751.902392,7.602023892,452.3514023,8.796589703,16.0299948,13.41187672,3.436690596,5.41640859,33.66501267,28.73119698,35,40,28.94979931,146.6410749,0.042417417,0.010377565,614.7949959,605.9377938,56.41403142,69.98688141,63.29290697,57.66518456,8.027974283,3.640406042,0.012354725,42.82848794,78.61621362,103.6864914,13.40603948,19.03520926,30.14231447,23.90383443,36.36905305,18.0667708,0.031891266,0.018671015,50,60,0,190.6135133,190.2567571,189.5729727,184.9628369,183.8074326,190.1641892,190.9364865,190.1371622,188.6249997,0,1040.958241,1039.889307,1043.187081,1076.960796,982.9174862,1044.619899,1036.500568,1040.571607,1050.874302,0,70.03581197,70.0331092,70.03716319,70.02837944,70.05608203,70.04054162,70.04189295,70.04121719,70.03175772,0,152.2263514,152.0135135,152.6283784,157.5,143.9966216,152.7939189,151.5878378,152.2736486,153.5743243,15.99834693,16.72544121,17.78626769,15.50217212,16.19744749,28.57867628,18.86740251,15.28083258,17.52946796,17.10479998,5.561135637,7329.822417,56.24667132,2340.223868,5.570655452,7329.851757,1368.523649,1077,36.2972973,70.36617459,45,55,65,80,1,71.39053187,73.74650048,131.9855993,9.497957065,10366.14908,52.86461743,1722.854292,56.87690696,32.75386397,0.486979157,1667.99682,1672.69514,445.6029127,408.6436471,2166.820134,166.9063586,115.4103315,224.7042949,44.06005794,-1.392684207,0.524833885,0.453353747,1.809812723,131.2100193,24.13634366,0.202644051,311.6287182,0.090422455,197.662703,118.3713985,5,5,5,5,5,5,290,40,15,21.6682013,3.172324161,0.548302209,0,20.66636341,1.663858712,0.002165251,0,0,81.06025917,24.13350857,250,0,0.471659477,0,3.000147103,2.678777099,2.751613813,73.21875,2.435798399,3,3,4
24.09288788,-9.535861015,0.437000036,0.024991577,29.65022821,50,60,2,32.16724543,32.50537364,46.50063382,76.91482028,80.86612658,69.49184331,2.755180779,12.6780203,1.379106034,29.65567107,35.12800369,281.435598,152.5886136,153.2159059,-4.365201823,-7.755616106,16.68564671,0,17.05705067,1407.244196,18.98223933,1422.363729,7.821296315,485.2249756,8.870976711,16.86266814,13.63357038,3.384402557,5.421693157,33.69447229,31.21338301,35,40,28.33522802,145.5781523,0.043568121,0.011518959,633.5284871,630.3319237,48.37400782,65.49820201,63.14208585,53.25589705,7.795517758,2.868011466,0.009432388,40.2840271,79.57942571,97.5542867,13.48229233,19.04144369,32.67242121,25.97023917,36.65776338,18.10299359,0.038497575,0.023875662,50,60,0,263.7599993,263.3161915,262.3580954,254.8152382,249.9399998,262.34857,263.4809537,262.2638108,260.0504753,0,1373.808859,1374.994968,1376.373426,1428.530401,1287.030173,1379.835592,1365.474006,1374.001202,1387.144629,0,74.25714315,74.25523827,74.25333368,74.24476188,74.28952433,74.25333361,74.25619107,74.2514288,74.24666668,0,212.8666667,213.0333333,213.1333333,221.2,199.5666667,214,211.4,212.8666667,214.9333333,17.03000988,18.14084531,19.52294829,16.80314451,17.65921244,29.02460867,19.98263888,16.67200592,18.8175154,18.24359974,5.895866135,7782.55206,52.52039908,3088.825867,5.914747102,7782.538286,1913.433333,1077,45.8,74.71259628,45,55,65,80,1,73.46037278,74.3911212,153.7265765,11.31256371,12073.68539,66.73373326,317.0978132,62.83857353,32.06787302,0.486979157,290.1178042,292.4869117,444.9806094,410.2220093,2674.176028,189.4273594,115.5647887,224.87544,55.61144064,-1.534760116,0.506889325,0.420428267,1.640900548,131.2679135,24.17837875,0.237268519,311.8537798,0.112847223,192.0364859,120.6648201,5,5,5,5,5,5,290,40,15,26.74176067,4.004023895,0.544532632,0,20.66622407,1.663153134,0.002158083,0,0,81.81850709,24.63472775,250,0,0.470992084,0,2.925408842,2.679041256,2.752146796,73.2340271,2.569662467,3,3,4
24.09288788,-9.535861015,0,0.024991577,31.79415779,50,60,2,33.60213317,41.80606945,46.91759145,69.86522126,83.79332198,69.13629817,4.866249102,24.86330161,21.390268,50.6365739,54.57189453,282.1732212,152.4450734,153.5097441,-12.08560765,-15.35332995,16.1389714,0,15.90110128,1680.487971,17.64542626,1726.992475,7.85570265,430.6664269,8.699755499,15.8286957,15.89356179,3.435969415,5.404027132,33.76847665,29.5803789,35,40,29.10237378,144.5649189,0.047064295,0.014564945,571.4440387,571.204636,51.6143668,69.13724475,63.10980214,54.58048006,8.010820946,2.897558638,0.03318695,40.93182494,88.71476335,106.8112182,13.3226252,19.02034674,30.51511433,25.15234075,35.61297759,18.00201287,0.043310834,0.01635514,50,60,0,223.8841121,223.9093454,223.0869159,217.0588782,214.3700941,223.5009349,224.3308405,223.2962621,221.0467291,0,1245.860417,1245.262712,1248.597256,1291.505894,1170.613011,1251.428468,1240.449649,1244.633557,1256.965063,0,70.83271233,70.82523596,70.82897414,70.80747879,70.8504695,70.82243226,70.83738537,70.83925443,70.82803958,0,184.2570093,183.8971963,184.3878505,190.8317757,173.2009346,184.7803738,183.5373832,184.0607477,185.8271028,16.17760762,16.58276824,18.46186506,16.10401925,16.6159963,24.76760588,19.49974579,15.74327582,16.68525817,17.38778148,5.623870096,7413.931572,56.52021251,2800.41163,5.634587778,7413.907907,1654.878505,1078,18.85981308,71.17374213,45,55,65,80,1,71.62715798,74.25823162,160.3683957,10.55974386,12595.33391,59.38698685,323.8062958,62.59184465,32.86105307,0.487157636,305.3714314,282.4606175,450.7527819,413.3102377,2332.48014,195.5745393,115.5267032,225.0463769,49.4891535,-1.54280987,0.674862496,-0.33569208,1.599050976,131.2382382,24.15695877,0.24175753,311.7242945,0.130749179,193.081923,119.888613,5,5,5,5,5,5,290,40,15,23.32480103,3.563219126,0.545847409,0,20.66607721,1.601305626,0.002109294,0,0,82.87361502,24.32110492,250,0,0.465726805,0,2.98920065,2.680729184,2.755839187,73.16654476,2.298365713,3,3,4
-16.49338459,8.553983109,0.382205644,-0.240937802,37.85300299,50,60,2,14.87295558,33.6508091,64.39931074,60.30984975,121.6439245,94.99096783,30.96943683,89.35996476,156.0396106,5.900344024,20.23015662,292.5330985,153.3219843,147.4076806,7.5194946,0.711871138,30.6162652,0,30.71561145,1635.327779,32.24008339,1728.605809,9.380814062,607.1940445,13.35737375,28.85253726,6.697532689,4.644854421,5.406260816,33.32552496,29.91485745,35,40,33.78165981,143.2218658,0.033153773,0.031747577,573.5940831,564.9593905,39.87647123,52.07086003,63.72988025,45.03933965,8.067068742,-999,0.039323322,36.11600744,93.00336107,114.7514062,13.46555429,19.0032859,32.84499151,25.22655565,37.83313915,17.93415846,0.040985203,0.015927873,50,60,133.0261685,133.8177569,134.3962619,134.1663554,135.6000007,136.1607473,134.1616823,133.9130839,134.6915889,134.5710282,591.944132,578.0397213,572.8806184,578.8261687,576.5297378,578.0711781,567.3754769,580.1474022,571.6537598,578.8890886,84.84673046,84.84486104,84.84673031,84.84299184,84.84766495,84.84673024,84.85327248,84.85140328,84.85233785,84.85046872,104.6728972,102.4158879,101.3691589,102.4485981,102.088785,102.088785,100.4205607,102.6448598,101.2383178,102.546729,28.96117936,28.87704436,29.49249182,27.59781205,29.19688647,29.56523524,27.18075305,31.32254092,28.25831836,28.59688696,6.736934903,8859.040915,48.02947338,1444.017326,6.732871096,8859.040915,1021.574766,692,55.65420561,85.04679215,45,55,65,80,1,65.74331023,59.57889856,160.2311569,6.888035124,12584.55522,46.39478109,208.8658886,58.64219134,33.60156204,0.486979157,178.3369169,187.1544709,425.3389961,412.1641201,2006.607781,193.9025173,115.4133947,225.2313485,38.66231601,-0.885605981,0.441552251,0.391588389,1.105236209,130.9837685,24.2395724,0.322072954,320.8037223,0.17198858,197.8869188,110.4073367,5,5,5,5,5,5,300,40,15,20.06607783,2.783686807,0,0,20.58876986,0.006625346,0.002246195,0,0,72.77645239,21.92056617,250,0,39.20951173,0,3.212545531,2.67298114,2.757187277,73.00377013,1.218501533,3,3,4
-18.10324912,18.1528936,0.388514882,-0.186874509,41.86992955,50,60,2,17.9333689,32.53632623,65.18137511,80.48937754,109.4046508,81.75364417,19.29489826,21.49869932,5.077265529,0,11.00554067,294.1774383,153.1530772,147.5178779,3.9383906,-2.515778343,30.99280637,0,31.04953037,1713.055166,32.39136433,1810.291116,9.392498611,644.900645,13.68645007,29.31947138,6.307881823,4.645203066,5.402210542,33.71511316,30.49041555,35,40,33.41064925,142.7442876,0.027124588,0.010302072,557.1427525,561.1357534,41.29864521,54.88148801,63.75717662,46.25328748,8.42443622,-999,0.019215075,36.42555377,87.19841248,113.4891124,13.49071852,19.02599025,34.2724839,25.36171399,36.50889586,18.29293948,0.053750688,0.01319559,50,60,214.9999998,218.4891087,219.7999994,218.341584,220.055445,221.4782179,219.6118806,218.1683165,219.7524752,218.4445552,1129.576276,1109.813522,1100.582016,1108.713742,1103.581431,1105.681008,1092.283657,1110.513384,1096.149562,1108.580434,78.49802089,78.49505102,78.50099152,78.50297154,78.49307062,78.49307062,78.49505094,78.4930707,78.49406078,78.50099137,184.009901,180.7178218,179.3316832,180.7524752,179.8168317,180.1633663,178.1188119,180.9257426,178.7425743,180.509901,29.42694005,29.31517442,30.23716101,28.1353139,29.62637091,29.98856191,27.50514944,31.54357767,28.59945828,28.9957056,6.232617383,8219.333056,50.59592902,2767.120052,6.246695518,8219.333056,1802.777228,693,17,78.90562922,45,55,65,80,1,49.09312526,39.38794924,186.5759365,10.70996271,14653.67422,66.51684329,1319.328413,66.44787896,33.10002367,0.479415906,1266.901501,1274.086004,420.8572309,418.1226571,2796.277704,221.804382,115.2782068,224.8929954,55.42158644,-0.896202873,0.441877516,0.40733074,1.099336473,130.986145,24.21860676,0.313989736,320.7148715,0.15871379,197.8502019,110.2055253,5,5,5,5,5,5,300,40,15,27.96277734,3.990354408,0,0,20.58990008,0,0.002281153,0,0,65.98181953,22.98900465,250,0,34.3573875,0,3.209571251,2.671693722,2.754811249,73.19965363,1.594281748,3,3,4
-7.937393255,19.91410709,0.402861416,-0.230003223,36.11175537,50,60,2,14.0663676,33.16903328,65.35326718,88.25747152,123.8301296,58.29480056,3.142905435,33.82122047,9.923049587,29.5317942,36.6603065,289.1308261,153.1366577,147.4471856,5.848256782,-2.059329042,28.19393585,0,27.44384146,1964.545205,32.91996829,2055.102747,9.406347369,716.1252417,13.26936076,27.75235153,6.890957313,4.660724928,5.408662215,33.72875708,30.78370661,35,40,32.85776505,141.5898892,0.05389966,0.008193528,594.0227117,580.3504297,37.99980537,48.18689565,63.57239261,41.57173213,8.532155301,-999,0.011787543,34.91302819,93.69979843,119.2871359,13.81693557,18.99572019,33.1412958,25.64662522,35.85816357,17.49658019,0.051246791,0.027898102,50,60,170.3950493,172.6950496,173.4079211,172.4485155,173.9811889,174.842574,173.4653465,172.607921,174.1405946,173.5000002,910.1530735,895.1560443,890.3569906,895.4892985,892.1233038,892.7565127,883.9582485,897.3556018,887.55755,896.3891274,71.44851564,71.45148589,71.45247597,71.45346606,71.45346606,71.45445614,71.45643631,71.45346606,71.45544622,71.4445553,135.6683168,133.3118812,132.7920792,133.450495,133,133.0346535,131.8564356,133.8316832,132.2029703,133.5544554,30.41467548,30.14469738,30.59351526,28.8938595,29.08906465,30.30219382,28.53564344,31.87558002,29.68331006,30.04961956,5.673366348,7471.899361,48.86654282,2236.541333,5.67864325,7471.892196,1332.841584,693,34.31683168,71.73023163,45,55,65,80,1,74.37202091,63.72215309,157.7140913,8.386471711,11906.22768,47.59006855,357.1584956,60.14589363,32.67534637,0.486979157,336.9704082,320.0960869,419.7060124,422.2666638,2568.821371,189.4226141,115.7583596,225.0399638,39.65838838,-1.138502846,0.353428265,0.619528119,0.806536061,130.299722,24.26157938,0.365270902,317.1416617,0.199967916,197.8603714,109.6736626,5,5,5,5,5,5,300,40,15,25.68821378,2.855404049,0,0,20.58963098,0,0.002277572,0,0,67.64158162,19.81788025,250,0,36.22631001,0,3.221447985,2.671938953,2.755840745,72.80645472,1.764761224,3,3,4
